COMMUNE_NOM,COLL_INSEE,ENFANT_SEXE,ENFANT_PRENOM,NOMBRE_OCCURRENCES,ANNEE
Nevers,58194,F,Shelsy,1,2020
Nevers,58194,M,Shimon,1,2020
Nevers,58194,M,Simon,3,2020
Nevers,58194,M,Sinan,1,2020
Nevers,58194,M,Soan,2,2020
Nevers,58194,F,Sofia,3,2020
Nevers,58194,M,Sofiane,1,2020
Nevers,58194,F,Soha,1,2020
Nevers,58194,M,Sohan,1,2020
Nevers,58194,M,Solal,1,2020
Nevers,58194,F,Soline,2,2020
Nevers,58194,F,Sophia,1,2020
Nevers,58194,F,Sophie,1,2020
Nevers,58194,F,Soraya,1,2020
Nevers,58194,M,Souleymane,1,2020
Nevers,58194,M,Spas,1,2020
Nevers,58194,F,Spencer,1,2020
Nevers,58194,M,Stanislas,1,2020
Nevers,58194,F,Suzanne,1,2020
Nevers,58194,F,Suzie,1,2020
Nevers,58194,M,Swann,1,2020
Nevers,58194,F,Swanne,1,2020
Nevers,58194,F,Syana,1,2020
Nevers,58194,M,Sylvain,1,2020
Nevers,58194,F,Taiana,1,2020
Nevers,58194,F,Taïssia,1,2020
Nevers,58194,F,Taïwana,1,2020
Nevers,58194,M,Tanaël,1,2020
Nevers,58194,M,Tarik,1,2020
Nevers,58194,F,Tateve,1,2020
Nevers,58194,M,Taylan,1,2020
Nevers,58194,F,Tchapdam,1,2020
Nevers,58194,M,Tchavo,1,2020
Nevers,58194,M,Te,1,2020
Nevers,58194,F,Téha,1,2020
Nevers,58194,M,Télio,1,2020
Nevers,58194,F,Tennaïs,1,2020
Nevers,58194,F,Tesnim,1,2020
Nevers,58194,F,Thaïs,3,2020
Nevers,58194,M,Thao,2,2020
Nevers,58194,F,Théa,1,2020
Nevers,58194,M,Théo,3,2020
Nevers,58194,M,Thiago,1,2020
Nevers,58194,M,Thomas,2,2020
Nevers,58194,M,Thyméo,1,2020
Nevers,58194,M,Tiago,2,2020
Nevers,58194,F,Tilaney,1,2020
Nevers,58194,M,Tilliano,1,2020
Nevers,58194,M,Tim,2,2020
Nevers,58194,M,Timaël,1,2020
Nevers,58194,F,Timéa,1,2020
Nevers,58194,M,Timéo,8,2020
Nevers,58194,F,Tina,1,2020
Nevers,58194,M,Tom,5,2020
Nevers,58194,M,Tsetsen,1,2020
Nevers,58194,M,Tymoé,1,2020
Nevers,58194,M,Tywen,1,2020
Nevers,58194,M,Valentin,1,2020
Nevers,58194,F,Valentine,2,2020
Nevers,58194,F,Victoire,1,2020
Nevers,58194,F,Victoria,1,2020
Nevers,58194,M,Vivien,1,2020
Nevers,58194,M,Wahil,1,2020
Nevers,58194,M,Wahïl,1,2020
Nevers,58194,M,Waïl,1,2020
Nevers,58194,M,Warren,1,2020
Nevers,58194,F,Wassa,1,2020
Nevers,58194,F,Wendy,1,2020
Nevers,58194,F,Wihem,1,2020
Nevers,58194,M,Wissem,1,2020
Nevers,58194,M,Wyatt,3,2020
Nevers,58194,M,Yanis,1,2020
Nevers,58194,F,Yasmina,1,2020
Nevers,58194,F,Yasmine,3,2020
Nevers,58194,M,Yassine,1,2020
Nevers,58194,M,Yassir,1,2020
Nevers,58194,F,Yeva,1,2020
Nevers,58194,M,Yllidan,1,2020
Nevers,58194,F,Ynès,1,2020
Nevers,58194,M,Yoni,1,2020
Nevers,58194,M,Younes,1,2020
Nevers,58194,M,Younés,1,2020
Nevers,58194,M,Younès,1,2020
Nevers,58194,F,Ysia,1,2020
Nevers,58194,M,Yussouf,1,2020
Nevers,58194,M,Yvan,1,2020
Nevers,58194,M,Yzaac,1,2020
Nevers,58194,F,Zaïna,1,2020
Nevers,58194,M,Zakaria,1,2020
Nevers,58194,M,Zayd,1,2020
Nevers,58194,F,Zayla,1,2020
Nevers,58194,F,Zélie,2,2020
Nevers,58194,M,Ziad,1,2020
Nevers,58194,F,Zina,1,2020
Nevers,58194,F,Zoé,2,2020
Nevers,58194,F,Zola,2,2020
Nevers,58194,M,Zyed,1,2020
Nevers,58194,M,Aaron,6,2019
Nevers,58194,M,Aaronn,1,2019
Nevers,58194,M,Abdul,1,2019
Nevers,58194,M,Abel,2,2019
Nevers,58194,M,Aboubacar,1,2019
Nevers,58194,M,Abraham,1,2019
Nevers,58194,M,Ace,1,2019
Nevers,58194,M,Achille,1,2019
Nevers,58194,M,Adam,2,2019
Nevers,58194,M,Adel,1,2019
Nevers,58194,F,Adèle,2,2019
Nevers,58194,M,Adem,2,2019
Nevers,58194,F,Adjer,1,2019
Nevers,58194,M,Adrian,1,2019
Nevers,58194,F,Aérys,1,2019
Nevers,58194,F,Agathe,5,2019
Nevers,58194,M,Ahmed,2,2019
Nevers,58194,F,Aïcha,2,2019
Nevers,58194,M,Akeän,1,2019
Nevers,58194,M,Akin,1,2019
Nevers,58194,M,Alain,1,2019
Nevers,58194,M,Alan,2,2019
Nevers,58194,F,Alana,1,2019
Nevers,58194,F,Alba,1,2019
Nevers,58194,M,Alban,1,2019
Nevers,58194,F,Albane,1,2019
Nevers,58194,M,Alen,1,2019
Nevers,58194,M,Alessandro,1,2019
Nevers,58194,M,Alex,1,2019
Nevers,58194,M,Alexis,2,2019
Nevers,58194,M,Aléxis,1,2019
Nevers,58194,M,Ali,1,2019
Nevers,58194,F,Alia,1,2019
Nevers,58194,F,Alice,9,2019
Nevers,58194,F,Alicia,1,2019
Nevers,58194,M,Ali-Emre,1,2019
Nevers,58194,M,Alim,1,2019
Nevers,58194,F,Alison,1,2019
Nevers,58194,F,Alma,1,2019
Nevers,58194,F,Almina,1,2019
Nevers,58194,M,Aloïs,1,2019
Nevers,58194,M,Alonzo,1,2019
Nevers,58194,M,Alpha,1,2019
Nevers,58194,M,Alphonse,1,2019
Nevers,58194,F,Alya,2,2019
Nevers,58194,F,Alyna,1,2019
Nevers,58194,M,Amaury,1,2019
Nevers,58194,M,Ambroise,1,2019
Nevers,58194,F,Amélia,1,2019
Nevers,58194,F,Amilia,1,2019
Nevers,58194,F,Amina,2,2019
Nevers,58194,M,Amir,2,2019
Nevers,58194,F,Anaé,2,2019
Nevers,58194,F,Anaïs,2,2019
Nevers,58194,F,Anastassia,1,2019
Nevers,58194,F,Anastasya,1,2019
Nevers,58194,F,Andréa,2,2019
Nevers,58194,F,Anelia,1,2019
Nevers,58194,M,Angel,1,2019
Nevers,58194,F,Angelina,1,2019
Nevers,58194,F,Anissa,2,2019
Nevers,58194,F,Anna,6,2019
Nevers,58194,F,Annayah,1,2019
Nevers,58194,F,Antéa,1,2019
Nevers,58194,M,Antonin,2,2019
Nevers,58194,M,Antonn,1,2019
Nevers,58194,M,Anu,1,2019
Nevers,58194,F,Apolline,1,2019
Nevers,58194,F,Appoline,1,2019
Nevers,58194,F,April,2,2019
Nevers,58194,F,Aria,1,2019
Nevers,58194,F,Arina,1,2019
Nevers,58194,F,Arizona,1,2019
Nevers,58194,M,Armand,3,2019
Nevers,58194,M,Arsène,2,2019
Nevers,58194,M,Arthur,10,2019
Nevers,58194,M,Artus,1,2019
Nevers,58194,F,Arya,3,2019
Nevers,58194,F,Aseel,1,2019
Nevers,58194,F,Ashley,1,2019
Nevers,58194,F,Asmaa,1,2019
Nevers,58194,F,Athéna,1,2019
Nevers,58194,M,Augustin,1,2019
Nevers,58194,F,Augustine,1,2019
Nevers,58194,F,Aurelya,1,2019
Nevers,58194,F,Aurore,1,2019
Nevers,58194,F,Automne,1,2019
Nevers,58194,F,Ava,1,2019
Nevers,58194,M,Axel,5,2019
Nevers,58194,F,Aya,4,2019
Nevers,58194,F,Ayana,1,2019
Nevers,58194,M,Ayaz,1,2019
Nevers,58194,M,Ayden,1,2019
Nevers,58194,M,Ayman,1,2019
Nevers,58194,M,Ayton,1,2019
Nevers,58194,M,Baptiste,3,2019
Nevers,58194,M,Bastien,3,2019
Nevers,58194,M,Bayrem,1,2019
Nevers,58194,M,Bayron,1,2019
Nevers,58194,F,Bella,1,2019
Nevers,58194,M,Bénicio,1,2019
Nevers,58194,F,Bertille,1,2019
Nevers,58194,F,Bianca,1,2019
Nevers,58194,F,Bintya,1,2019
Nevers,58194,M,Brayden,1,2019
Nevers,58194,M,Brayley,1,2019
Nevers,58194,F,Briana,1,2019
Nevers,58194,M,Bryan,1,2019
Nevers,58194,F,Btissem,1,2019
Nevers,58194,F,Calie,1,2019
Nevers,58194,F,Callie,1,2019
Nevers,58194,F,Cally,1,2019
Nevers,58194,M,Cameron,1,2019
Nevers,58194,F,Camille,7,2019
Nevers,58194,M,Camille,1,2019
Nevers,58194,F,Camilya,1,2019
Nevers,58194,F,Candice,1,2019
Nevers,58194,F,Capucine,2,2019
Nevers,58194,F,Carla,1,2019
Nevers,58194,M,Carlos,1,2019
Nevers,58194,F,Cassandra,1,2019
Nevers,58194,F,Cataleya,2,2019
Nevers,58194,F,Catalyna,1,2019
Nevers,58194,M,Çayan,1,2019
Nevers,58194,F,Céleste,1,2019
Nevers,58194,M,Célestin,2,2019
Nevers,58194,M,Charles,2,2019
Nevers,58194,F,Charlie,1,2019
Nevers,58194,F,Charline,2,2019
Nevers,58194,F,Charlise,1,2019
Nevers,58194,F,Charlotte,2,2019
Nevers,58194,M,Charly,1,2019
Nevers,58194,F,Chaycha,1,2019
Nevers,58194,F,Chloé,4,2019
Nevers,58194,F,Chrystal,1,2019
Nevers,58194,F,Clara,1,2019
Nevers,58194,F,Clarisse,1,2019
Nevers,58194,F,Clémence,2,2019
Nevers,58194,M,Clément,5,2019
Nevers,58194,M,Cléo,1,2019
Nevers,58194,F,Clothilde,1,2019
Nevers,58194,M,Côme,2,2019
Nevers,58194,F,Constance,1,2019
Nevers,58194,M,Daarish,1,2019
Nevers,58194,M,Dan,1,2019
Nevers,58194,M,Dani,1,2019
Nevers,58194,F,Daphné,1,2019
Nevers,58194,M,Darren,1,2019
Nevers,58194,M,Davit,1,2019
Nevers,58194,M,Dayan,2,2019
Nevers,58194,M,Deacon,1,2019
Nevers,58194,F,Déborah,2,2019
Nevers,58194,M,Dëven,1,2019
Nevers,58194,M,Diego,3,2019
Nevers,58194,M,Dieumerci,1,2019
Nevers,58194,M,Djayden,2,2019
Nevers,58194,M,Djebril,1,2019
Nevers,58194,F,Djersey,1,2019
Nevers,58194,F,Djoyce,1,2019
Nevers,58194,F,Djudy,1,2019
Nevers,58194,F,Doa,1,2019
Nevers,58194,M,Dom,1,2019
Nevers,58194,M,Duc,1,2019
Nevers,58194,M,Dwayne,1,2019
Nevers,58194,M,Eden,6,2019
Nevers,58194,M,Eïssa,1,2019
Nevers,58194,F,Eléana,1,2019
Nevers,58194,F,Eléanor,1,2019
Nevers,58194,F,Éleanore,1,2019
Nevers,58194,F,Elena,2,2019
Nevers,58194,F,Eléna,1,2019
Nevers,58194,F,Élena,1,2019
Nevers,58194,F,Élennä,1,2019
Nevers,58194,F,Eliana,1,2019
Nevers,58194,M,Elias,1,2019
Nevers,58194,M,Elie,1,2019
Nevers,58194,M,Elijah,1,2019
Nevers,58194,F,Eline,2,2019
Nevers,58194,F,Éline,1,2019
Nevers,58194,M,Élio,1,2019
Nevers,58194,M,Eliott,4,2019
Nevers,58194,F,Élisa,1,2019
Nevers,58194,F,Elise,2,2019
Nevers,58194,M,Élizio,1,2019
Nevers,58194,F,Ella,1,2019
Nevers,58194,F,Élla,1,2019
Nevers,58194,F,Ellana,1,2019
Nevers,58194,F,Ellie,1,2019
Nevers,58194,F,Eloïse,3,2019
Nevers,58194,F,Éloïse,1,2019
Nevers,58194,M,Elouan,1,2019
Nevers,58194,F,Elsa,1,2019
Nevers,58194,F,Elya,1,2019
Nevers,58194,F,Elyana,2,2019
Nevers,58194,F,Elyne,1,2019
Nevers,58194,M,Elyo,2,2019
Nevers,58194,M,Élyzio,1,2019
Nevers,58194,F,Elza,1,2019
Nevers,58194,F,Emie,1,2019
Nevers,58194,F,Émie,1,2019
Nevers,58194,M,Emile,1,2019
Nevers,58194,F,Emilie,2,2019
Nevers,58194,M,Emircan,1,2019
Nevers,58194,F,Emma,10,2019
Nevers,58194,M,Emmanuel,1,2019
Nevers,58194,F,Emmy,2,2019
Nevers,58194,M,Emrys,1,2019
Nevers,58194,F,Emy,3,2019
Nevers,58194,M,Enzio,1,2019
Nevers,58194,M,Enzo,8,2019
Nevers,58194,M,Ernest,1,2019
Nevers,58194,F,Esma,1,2019
Nevers,58194,F,Esmée,1,2019
Nevers,58194,F,Ésmee,1,2019
Nevers,58194,M,Esteban,1,2019
Nevers,58194,M,Ethan,3,2019
Nevers,58194,M,Éthan,1,2019
Nevers,58194,M,Ethis,1,2019
Nevers,58194,F,Eva,3,2019
Nevers,58194,M,Evan,1,2019
Nevers,58194,M,Evann,1,2019
Nevers,58194,M,Eyaël,1,2019
Nevers,58194,M,Ezékiel,1,2019
Nevers,58194,M,Ezel,1,2019
Nevers,58194,M,Fabio,1,2019
Nevers,58194,M,Fakhri,1,2019
Nevers,58194,M,Fakih,1,2019
Nevers,58194,F,Farah,1,2019
Nevers,58194,F,Faustine,3,2019
Nevers,58194,M,Felipe,1,2019
Nevers,58194,F,Flora,1,2019
Nevers,58194,M,Florian,1,2019
Nevers,58194,M,Furkan,1,2019
Nevers,58194,M,Gabin,8,2019
Nevers,58194,M,Gabriel,13,2019
Nevers,58194,F,Gabrielle,2,2019
Nevers,58194,M,Gaby,1,2019
Nevers,58194,M,Gaël,2,2019
Nevers,58194,M,Gaëtan,1,2019
Nevers,58194,M,Gaith,1,2019
Nevers,58194,F,Garance,2,2019
Nevers,58194,M,Gaspard,2,2019
Nevers,58194,M,Gautier,1,2019
Nevers,58194,F,Genesis,1,2019
Nevers,58194,M,Giorgi,1,2019
Nevers,58194,M,Giovanni,1,2019
Nevers,58194,M,Giovanny,1,2019
Nevers,58194,F,Giulia,3,2019
Nevers,58194,F,Hadia,1,2019
Nevers,58194,F,Haiat,1,2019
Nevers,58194,F,Hanaé,1,2019
Nevers,58194,F,Hanan,1,2019
Nevers,58194,F,Hanna,1,2019
Nevers,58194,M,Hatem,1,2019
Nevers,58194,F,Haya,1,2019
Nevers,58194,M,Hayden,2,2019
Nevers,58194,M,Haytam,1,2019
Nevers,58194,F,Hélèna,1,2019
Nevers,58194,F,Helin,1,2019
Nevers,58194,F,Hella,1,2019
Nevers,58194,F,Hermione,1,2019
Nevers,58194,F,Hevi,1,2019
Nevers,58194,F,Hidaya,1,2019
Nevers,58194,M,Hilel,1,2019
Nevers,58194,M,Hissène,1,2019
Nevers,58194,F,Honorine,3,2019
Nevers,58194,F,Hortense,1,2019
Nevers,58194,M,Hugo,3,2019
Nevers,58194,F,Idaia,1,2019
Nevers,58194,M,Ilan,1,2019
Nevers,58194,M,Ilhan,1,2019
Nevers,58194,F,Ilhem,1,2019
Nevers,58194,F,Iliana,1,2019
Nevers,58194,M,Illan,1,2019
Nevers,58194,F,Ilyana,3,2019
Nevers,58194,M,Ilyane,1,2019
Nevers,58194,M,Ilyes,2,2019
Nevers,58194,M,Ilyès,1,2019
Nevers,58194,M,Ilyess,1,2019
Nevers,58194,M,Imrân,1,2019
Nevers,58194,F,Inaya,2,2019
Nevers,58194,F,Inès,6,2019
Nevers,58194,F,Iris,3,2019
Nevers,58194,M,Isaac,2,2019
Nevers,58194,M,Isao,1,2019
Nevers,58194,M,Ishak,1,2019
Nevers,58194,M,Ivan,1,2019
Nevers,58194,M,Ivann,1,2019
Nevers,58194,F,Izia,1,2019
Nevers,58194,F,Izïa,1,2019
Nevers,58194,M,Jack,1,2019
Nevers,58194,M,Jacob,1,2019
Nevers,58194,F,Jade,10,2019
Nevers,58194,M,James,2,2019
Nevers,58194,F,Jana,2,2019
Nevers,58194,F,Janna,1,2019
Nevers,58194,F,Jayline,1,2019
Nevers,58194,M,Jayson,1,2019
Nevers,58194,F,Jeanne,3,2019
Nevers,58194,F,Jennah,1,2019
Nevers,58194,F,Jennyfer,1,2019
Nevers,58194,F,Jesta,1,2019
Nevers,58194,M,Joachim,1,2019
Nevers,58194,M,Joann,1,2019
Nevers,58194,M,Jolhan,1,2019
Nevers,58194,M,Jonas,1,2019
Nevers,58194,M,Joseph,1,2019
Nevers,58194,M,Josh,1,2019
Nevers,58194,M,Joud-Ali,1,2019
Nevers,58194,F,Joyce,1,2019
Nevers,58194,M,Jules,14,2019
Nevers,58194,F,Julia,2,2019
Nevers,58194,M,Julian,1,2019
Nevers,58194,M,Juliann,1,2019
Nevers,58194,M,Juliano,1,2019
Nevers,58194,F,Julie,2,2019
Nevers,58194,F,Juliette,2,2019
Nevers,58194,F,Juline,1,2019
Nevers,58194,F,June,2,2019
Nevers,58194,F,Justine,1,2019
Nevers,58194,M,Kaël,1,2019
Nevers,58194,F,Kaïlys,1,2019
Nevers,58194,M,Kaïs,1,2019
Nevers,58194,F,Kalyana,1,2019
Nevers,58194,M,Kamil,1,2019
Nevers,58194,F,Kapucine,1,2019
Nevers,58194,M,Karl,1,2019
Nevers,58194,F,Keïlany,1,2019
Nevers,58194,F,Kélia,1,2019
Nevers,58194,F,Kélya,1,2019
Nevers,58194,M,Kelyan,1,2019
Nevers,58194,F,Kenza,1,2019
Nevers,58194,M,Kenzo,4,2019
Nevers,58194,F,Kéturah,1,2019
Nevers,58194,M,Kévin,1,2019
Nevers,58194,F,Khélya,1,2019
Nevers,58194,M,Khyliann,1,2019
Nevers,58194,F,Kimberley,1,2019
Nevers,58194,F,Kitiana,1,2019
Nevers,58194,F,Kloé,1,2019
Nevers,58194,M,Kniaz,1,2019
Nevers,58194,F,Kristina,1,2019
Nevers,58194,M,Kunta-Zohran,1,2019
Nevers,58194,M,Kwinsley,1,2019
Nevers,58194,M,Kylian,1,2019
Nevers,58194,F,Kyra,1,2019
Nevers,58194,F,Laïa,1,2019
Nevers,58194,F,Lana,4,2019
Nevers,58194,F,Laura,1,2019
Nevers,58194,F,Laurine,1,2019
Nevers,58194,F,Layana,4,2019
Nevers,58194,F,Léa,8,2019
Nevers,58194,F,Léana,3,2019
Nevers,58194,M,Léandre,1,2019
Nevers,58194,M,Leandro,1,2019
Nevers,58194,M,Léandro,1,2019
Nevers,58194,F,Léane,1,2019
Nevers,58194,M,Léanzo,1,2019
Nevers,58194,F,Léda,1,2019
Nevers,58194,F,Leïla,1,2019
Nevers,58194,F,Léna,7,2019
Nevers,58194,M,Lendzone,1,2019
Nevers,58194,F,Lénéa,1,2019
Nevers,58194,M,Lenny,3,2019
Nevers,58194,M,Leo,1,2019
Nevers,58194,M,Léo,10,2019
Nevers,58194,M,Léon,2,2019
Nevers,58194,F,Léonie,4,2019
Nevers,58194,F,Lety,1,2019
Nevers,58194,F,Lexie,1,2019
Nevers,58194,F,Lexy,1,2019
Nevers,58194,F,Léya,1,2019
Nevers,58194,F,Leyana,1,2019
Nevers,58194,F,Léyana,1,2019
Nevers,58194,M,Liam,9,2019
Nevers,58194,F,Lihyna,1,2019
Nevers,58194,F,Lila,3,2019
Nevers,58194,F,Lilas,1,2019
Nevers,58194,F,Lili,1,2019
Nevers,58194,F,Lili-Rose,1,2019
Nevers,58194,F,Lilou,2,2019
Nevers,58194,F,Lilya,1,2019
Nevers,58194,F,Lin,1,2019
Nevers,58194,F,Lina,6,2019
Nevers,58194,F,Line,1,2019
Nevers,58194,F,Lise,1,2019
Nevers,58194,F,Lison,1,2019
Nevers,58194,F,Liv,1,2019
Nevers,58194,F,Livia,1,2019
Nevers,58194,M,Livio,2,2019
Nevers,58194,F,Livy,1,2019
Nevers,58194,F,Liyanah,1,2019
Nevers,58194,M,Lizio,1,2019
Nevers,58194,M,Loan,1,2019
Nevers,58194,M,Logan,1,2019
Nevers,58194,M,Lohan,1,2019
Nevers,58194,M,Loïc,1,2019
Nevers,58194,M,Loïs,1,2019
Nevers,58194,F,Lola,7,2019
Nevers,58194,F,Lorène,1,2019
Nevers,58194,M,Lorennzo,1,2019
Nevers,58194,M,Lorenzo,1,2019
Nevers,58194,M,Loris,3,2019
Nevers,58194,F,Lou,1,2019
Nevers,58194,M,Lou,1,2019
Nevers,58194,F,Louance,1,2019
Nevers,58194,F,Louane,3,2019
Nevers,58194,M,Louis,11,2019
Nevers,58194,F,Louise,7,2019
Nevers,58194,F,Loujayne,1,2019
Nevers,58194,M,Louka,2,2019
Nevers,58194,F,Louna,1,2019
Nevers,58194,M,Luc,1,2019
Nevers,58194,M,Lucas,4,2019
Nevers,58194,F,Lucie,4,2019
Nevers,58194,M,Lucien,1,2019
Nevers,58194,F,Lucile,2,2019
Nevers,58194,M,Luis-Emmanuel,1,2019
Nevers,58194,M,Lukas,1,2019
Nevers,58194,F,Luna,3,2019
Nevers,58194,M,Ly,1,2019
Nevers,58194,F,Lya,2,2019
Nevers,58194,M,Lyam,4,2019
Nevers,58194,F,Lyana,3,2019
Nevers,58194,F,Lyha,1,2019
Nevers,58194,F,Lyna,1,2019
Nevers,58194,F,Lynna,1,2019
Nevers,58194,F,Lysandre,1,2019
Nevers,58194,F,Lyssana,1,2019
Nevers,58194,F,Macire,1,2019
Nevers,58194,F,Maddy,1,2019
Nevers,58194,F,Madyson,1,2019
Nevers,58194,F,Maë,1,2019
Nevers,58194,M,Mael,1,2019
Nevers,58194,M,Maël,5,2019
Nevers,58194,M,Maëlan,1,2019
Nevers,58194,F,Maëlle,1,2019
Nevers,58194,F,Maëly,1,2019
Nevers,58194,F,Maëlya,2,2019
Nevers,58194,F,Maëlys,1,2019
Nevers,58194,F,Maeva,1,2019
Nevers,58194,F,Maëva,1,2019
Nevers,58194,F,Magdalena,1,2019
Nevers,58194,F,Maïwen,1,2019
Nevers,58194,M,Malik,1,2019
Nevers,58194,M,Malo,3,2019
Nevers,58194,M,Malone,3,2019
Nevers,58194,M,Malonn,1,2019
Nevers,58194,F,Malonne,1,2019
Nevers,58194,F,Manel,1,2019
Nevers,58194,M,Manoé,1,2019
Nevers,58194,F,Manon,6,2019
Nevers,58194,F,Mara,1,2019
Nevers,58194,M,Marcus,1,2019
Nevers,58194,F,Margaux,1,2019
Nevers,58194,F,Margot,5,2019
Nevers,58194,F,Maria,1,2019
Nevers,58194,F,Marie,2,2019
Nevers,58194,F,Marion,1,2019
Nevers,58194,M,Marius,3,2019
Nevers,58194,M,Martin,3,2019
Nevers,58194,F,Marwa,1,2019
Nevers,58194,M,Marwan,2,2019
Nevers,58194,F,Maryam,2,2019
Nevers,58194,M,Matéis,1,2019
Nevers,58194,M,Matéo,1,2019
Nevers,58194,M,Mathieu,2,2019
Nevers,58194,F,Mathilde,1,2019
Nevers,58194,M,Mathis,1,2019
Nevers,58194,M,Mathys,1,2019
Nevers,58194,M,Mattéo,1,2019
Nevers,58194,M,Matthew,1,2019
Nevers,58194,M,Max,3,2019
Nevers,58194,M,Maxence,2,2019
Nevers,58194,M,Maxim,1,2019
Nevers,58194,M,Maxime,2,2019
Nevers,58194,M,Mayway,1,2019
Nevers,58194,F,Maywenn,1,2019
Nevers,58194,F,Mbey,1,2019
Nevers,58194,F,Mélina,1,2019
Nevers,58194,F,Méline,1,2019
Nevers,58194,F,Mélisa,1,2019
Nevers,58194,F,Méllina,1,2019
Nevers,58194,M,Melvin,1,2019
Nevers,58194,F,Mélyne,1,2019
Nevers,58194,M,Menzo,1,2019
Nevers,58194,F,Meriem,1,2019
Nevers,58194,F,Mervë,1,2019
Nevers,58194,F,Meryem,2,2019
Nevers,58194,M,Meyson,1,2019
Nevers,58194,F,Mia,10,2019
Nevers,58194,F,Mïa,1,2019
Nevers,58194,M,Micky,1,2019
Nevers,58194,M,Mikhaïl,1,2019
Nevers,58194,F,Mila,6,2019
Nevers,58194,M,Milan,1,2019
Nevers,58194,F,Milana,2,2019
Nevers,58194,M,Milann,1,2019
Nevers,58194,F,Miléna,1,2019
Nevers,58194,F,Mileva,1,2019
Nevers,58194,M,Milo,2,2019
Nevers,58194,F,Mina,1,2019
Nevers,58194,M,Mîran,1,2019
Nevers,58194,F,Miya,1,2019
Nevers,58194,M,Mohamed,2,2019
Nevers,58194,M,Mohammadi,1,2019
Nevers,58194,F,Morgane,1,2019
Nevers,58194,M,Muhammed,1,2019
Nevers,58194,F,Mya,5,2019
Nevers,58194,F,Myla,1,2019
Nevers,58194,F,Mylana,1,2019
Nevers,58194,M,Mylann,1,2019
Nevers,58194,F,Mylona,1,2019
Nevers,58194,F,Nabintou,1,2019
Nevers,58194,F,Naé,1,2019
Nevers,58194,M,Naël,1,2019
Nevers,58194,M,Naïl,1,2019
Nevers,58194,M,Naim,1,2019
Nevers,58194,M,Naïm,6,2019
Nevers,58194,F,Naïyma,1,2019
Nevers,58194,M,Nakoa,1,2019
Nevers,58194,F,Naomie,1,2019
Nevers,58194,M,Nathaël,1,2019
Nevers,58194,M,Nathan,7,2019
Nevers,58194,M,Nathanaël,2,2019
Nevers,58194,F,Nayah,1,2019
Nevers,58194,F,Nazira,1,2019
Nevers,58194,F,Neeyah,1,2019
Nevers,58194,F,Nélya,1,2019
Nevers,58194,M,Néo,2,2019
Nevers,58194,F,Neyla,1,2019
Nevers,58194,F,Nigitha,1,2019
Nevers,58194,M,Nil,1,2019
Nevers,58194,M,Nils,1,2019
Nevers,58194,F,Nina,3,2019
Nevers,58194,M,Ninho,1,2019
Nevers,58194,M,Nino,3,2019
Nevers,58194,M,Noa,2,2019
Nevers,58194,M,Noah,11,2019
Nevers,58194,M,Noam,1,2019
Nevers,58194,M,Noé,5,2019
Nevers,58194,F,Noélia,1,2019
Nevers,58194,F,Noélye,1,2019
Nevers,58194,F,Noémie,1,2019
Nevers,58194,F,Nola,1,2019
Nevers,58194,M,Nolan,4,2019
Nevers,58194,F,Nour,2,2019
Nevers,58194,F,Nya,1,2019
Nevers,58194,F,Nynon,1,2019
Nevers,58194,F,Océane,1,2019
Nevers,58194,F,Octavia,1,2019
Nevers,58194,F,Oksana,1,2019
Nevers,58194,M,Oliver,1,2019
Nevers,58194,F,Olivia,2,2019
Nevers,58194,F,Olympe,1,2019
Nevers,58194,F,Ombeline,1,2019
Nevers,58194,F,Oracle,1,2019
Nevers,58194,M,Oscar,1,2019
Nevers,58194,M,Osman,1,2019
Nevers,58194,M,Owen,2,2019
Nevers,58194,M,Oyihandi,1,2019
Nevers,58194,M,Paolo,1,2019
Nevers,58194,M,Paul,8,2019
Nevers,58194,F,Pauline,2,2019
Nevers,58194,F,Penielle,1,2019
Nevers,58194,F,Perle,1,2019
Nevers,58194,F,Philippine,2,2019
Nevers,58194,M,Pierre,5,2019
Nevers,58194,F,Priscille,1,2019
Nevers,58194,M,Rafa,1,2019
Nevers,58194,M,Rafael,2,2019
Nevers,58194,M,Ramsès,1,2019
Nevers,58194,F,Rania,1,2019
Nevers,58194,M,Raphaël,9,2019
Nevers,58194,M,Rawa,1,2019
Nevers,58194,M,Rayan,1,2019
Nevers,58194,M,Rayane,2,2019
Nevers,58194,M,Rémi-Daouda,1,2019
Nevers,58194,M,Robin,3,2019
Nevers,58194,M,Robyn,1,2019
Nevers,58194,M,Romän,1,2019
Nevers,58194,F,Romance,1,2019
Nevers,58194,F,Romane,1,2019
Nevers,58194,F,Romy,3,2019
Nevers,58194,F,Rose,4,2019
Nevers,58194,F,Roxane,1,2019
Nevers,58194,M,Roy,1,2019
Nevers,58194,F,Roza,1,2019
Nevers,58194,M,Rumen,1,2019
Nevers,58194,M,Sabur,1,2019
Nevers,58194,M,Sacha,4,2019
Nevers,58194,F,Safae,1,2019
Nevers,58194,F,Safia,1,2019
Nevers,58194,M,Salim,1,2019
Nevers,58194,F,Salomé,5,2019
Nevers,58194,F,Salomée,1,2019
Nevers,58194,M,Sami,1,2019
Nevers,58194,M,Samuel,1,2019
Nevers,58194,F,Sana,1,2019
Nevers,58194,M,Sandro,2,2019
Nevers,58194,F,Sarah,4,2019
Nevers,58194,F,Sasha,1,2019
